DATE;TEMP
25.03.2022;-4.5578245
26.03.2022;-4.504054
27.03.2022;-5.40569466666667
28.03.2022;-2.946086
29.03.2022;-2.30638915
30.03.2022;-1.87182125
31.03.2022;-2.94630816666667
01.04.2022;-5.69935858333333
02.04.2022;-9.06873
03.04.2022;-5.77047916666667
04.04.2022;-4.39071133333333
05.04.2022;-2.26560776666667
06.04.2022;-0.583744916666667
07.04.2022;-2.41742289166667
08.04.2022;-2.8118375
09.04.2022;-5.07994525
10.04.2022;-5.09855633333333
11.04.2022;-0.317964111666667
12.04.2022;2.464452
13.04.2022;2.15251081666667
14.04.2022;2.80658075
15.04.2022;3.90829853333333
16.04.2022;2.63667359166667
17.04.2022;2.560160875
18.04.2022;1.08467116666667
19.04.2022;1.59627613333333
20.04.2022;0.8910159
21.04.2022;0.103551708333333
22.04.2022;-0.157646208333333
23.04.2022;-2.32506691666667
24.04.2022;-1.46767583333333
25.04.2022;1.78219693333333
26.04.2022;1.90553875
27.04.2022;3.36253908333333
28.04.2022;2.33507800833333
29.04.2022;4.08273916666667
30.04.2022;2.21557793333333
01.05.2022;2.92544616666667
02.05.2022;3.95448125
03.05.2022;4.04233454
04.05.2022;3.40267109166667
05.05.2022;1.331330825
06.05.2022;1.53669415833333
07.05.2022;1.934443875
08.05.2022;2.53301705
09.05.2022;3.44502611666667
10.05.2022;7.07177341666667
11.05.2022;8.05389375
12.05.2022;9.135895
13.05.2022;9.91723416666667
14.05.2022;10.6209566666667
15.05.2022;10.874725
16.05.2022;9.25334416666667
17.05.2022;9.71917333333333
18.05.2022;10.2228175
19.05.2022;10.9493675
20.05.2022;11.7582341666667
21.05.2022;11.0547233333333
22.05.2022;10.6274066666667
23.05.2022;9.96211583333333
24.05.2022;5.50547333333333
25.05.2022;5.24446666666667
26.05.2022;9.09558666666667
27.05.2022;10.4324858333333
28.05.2022;10.5798516666667
29.05.2022;10.0512541666667
30.05.2022;8.33159666666667
31.05.2022;4.84290666666667
01.06.2022;9.114615
02.06.2022;8.06081083333333
03.06.2022;6.15782583333333
04.06.2022;7.57749833333333
05.06.2022;10.5179416666667
06.06.2022;12.08461
07.06.2022;9.69744583333333
08.06.2022;6.51052916666667
09.06.2022;3.65584875
10.06.2022;6.72622733333333
11.06.2022;10.5062791666667
12.06.2022;11.995175
13.06.2022;12.10213
14.06.2022;14.1101933333333
15.06.2022;12.93671
16.06.2022;14.5284216666667
17.06.2022;13.5277458333333
18.06.2022;15.3421583333333
19.06.2022;13.6585383333333
20.06.2022;14.0988275
21.06.2022;11.2605958333333
22.06.2022;7.44280833333333
23.06.2022;9.96060416666667
24.06.2022;5.93791416666667
25.06.2022;9.44836916666667
26.06.2022;7.1603075
27.06.2022;11.189405
28.06.2022;7.44361333333333
29.06.2022;11.4126325
30.06.2022;10.258605
01.07.2022;7.36817333333333
02.07.2022;12.1686875
03.07.2022;13.0841533333333
04.07.2022;10.9518583333333
05.07.2022;12.5996433333333
06.07.2022;13.4794616666667
07.07.2022;13.5503025
08.07.2022;14.4220758333333
09.07.2022;14.4573666666667
10.07.2022;14.2510858333333
11.07.2022;14.186185
12.07.2022;13.8984266666667
13.07.2022;14.64753
14.07.2022;13.9373583333333
15.07.2022;15.2128425
16.07.2022;15.9153575
17.07.2022;16.5733083333333
18.07.2022;16.9417916666667
19.07.2022;16.97165
20.07.2022;14.713075
21.07.2022;15.7085233333333
22.07.2022;16.538275
23.07.2022;13.9507333333333
24.07.2022;16.1846741666667
25.07.2022;16.8817166666667
26.07.2022;15.6018166666667
27.07.2022;14.1361975
28.07.2022;11.7143058333333
29.07.2022;9.0444975
30.07.2022;10.8352625
31.07.2022;12.7725216666667
01.08.2022;14.6359908333333
02.08.2022;14.1982508333333
03.08.2022;15.1076666666667
04.08.2022;12.1002916666667
05.08.2022;13.1460516666667
06.08.2022;12.7453658333333
07.08.2022;12.3311033333333
08.08.2022;12.6951608333333
09.08.2022;13.3021558333333
10.08.2022;11.9127175
11.08.2022;11.6584825
12.08.2022;11.5521183333333
13.08.2022;12.030245
14.08.2022;8.04426333333333
15.08.2022;8.74303
16.08.2022;10.298245
17.08.2022;7.775855
18.08.2022;6.57353166666667
19.08.2022;4.5210475
20.08.2022;7.5742575
21.08.2022;8.83524166666667
22.08.2022;8.58636416666667
23.08.2022;9.4871275
24.08.2022;10.336305
25.08.2022;10.8079941666667
26.08.2022;9.545175
27.08.2022;8.97577416666667
28.08.2022;10.1195241666667
29.08.2022;10.13336
30.08.2022;8.16607333333333
31.08.2022;8.7835875
01.09.2022;7.81516666666667
02.09.2022;7.9388825
03.09.2022;5.57945666666667
04.09.2022;7.72075166666667
05.09.2022;8.21881916666666
06.09.2022;8.02492583333333
07.09.2022;6.50219166666667
08.09.2022;6.05405916666667
09.09.2022;3.35641916666667
10.09.2022;4.02445575
11.09.2022;5.62363833333333
12.09.2022;7.51364333333333
13.09.2022;8.15728583333333
14.09.2022;5.14204083333333
15.09.2022;5.61605333333333
16.09.2022;5.29231416666667
17.09.2022;-0.179261958333333
18.09.2022;1.04636025
19.09.2022;2.63853464916667
20.09.2022;3.90842575
21.09.2022;3.90562425
22.09.2022;2.928218875
23.09.2022;3.67849606666667
24.09.2022;2.2267585
25.09.2022;1.30299391666667
26.09.2022;1.22999975
27.09.2022;-0.132920191666667
28.09.2022;-0.480913766666667
29.09.2022;0.415842083333333
30.09.2022;-0.489408708333333
01.10.2022;-0.4666255
02.10.2022;2.15433148333333
03.10.2022;3.12349616666667
04.10.2022;3.01568208333333
05.10.2022;3.91717208333333
06.10.2022;3.668164
07.10.2022;3.60617483333333
08.10.2022;3.23935141666667
09.10.2022;1.47869275
10.10.2022;1.27952341666667
11.10.2022;1.272746125
12.10.2022;1.20578026666667
13.10.2022;0.274450941666667
14.10.2022;1.32250785
15.10.2022;0.925012813333333
16.10.2022;0.6284093225
17.10.2022;1.64781795416667
18.10.2022;2.17109658333333
19.10.2022;1.80032321
20.10.2022;1.0932115
21.10.2022;0.259184
22.10.2022;0.261046641666667
23.10.2022;0.102895983333333
24.10.2022;0.0558738666666667
25.10.2022;-0.881807
26.10.2022;-0.410215916666667
27.10.2022;-0.103545666666667
28.10.2022;-0.0152903166666667
29.10.2022;0.0618090333333333
30.10.2022;-0.0702123341666667
31.10.2022;-0.732276666666667
01.11.2022;-1.18337758333333
02.11.2022;-2.28415
03.11.2022;-2.547011
04.11.2022;-4.57388916666667
05.11.2022;-7.22565333333333
06.11.2022;-2.70275825
07.11.2022;-3.83479416666667
08.11.2022;-3.18121166666667
09.11.2022;-2.07888166666667
10.11.2022;-3.39931583333333
11.11.2022;-3.99454666666667
12.11.2022;-2.90399416666667
13.11.2022;-2.67402083333333
14.11.2022;-3.57298083333333
15.11.2022;-2.79761583333333
16.11.2022;-4.46801416666667
17.11.2022;-4.60103166666667
18.11.2022;-7.12175583333333
19.11.2022;-9.4673225
